67481	FQ Boo	DSCTC	6.59	1	0.02	V		0.049		A2V
68879	FZ Boo	LB:	7.62	0	7.72	V				M0III
70828	HL Boo	EA:	7.61	1	0.03	V	51327.5	26.68	15	K0
71395	HN Boo	BY	7.48	1	0.04	V		11.54		K0V
72200	HO Boo	BY	7.98	1	0.02	V		93.		K2V
72567	HP Boo	BY	5.98	0	6.01	Hp		7.85		G2V
71075	γ Boo	DSCTC	3.02	0	3.07	V		0.2903137		A7III
69713	ι Boo	DSCTC	4.73	0	4.78	V		0.027		A7V
72659	ksi Boo	BY	4.52	0	4.67	V		10.137		G8Ve+K4Ve
73695	i Boo	EW	4.70	0	4.86	V	52500.1807	0.2678190		G2V+G2V
21766	R Cae	M	6.7	0	13.7	V	40645.	390.95	41	M6e
23596	X Cae	DSCTC	6.28	0	6.39	V	39395.570	0.1352227	50	F1III-F2IV
22674	Z Cae	SR	7.84	0	7.99	V	40667.	52.		M2III
20856	RV Cae	LB	6.44	0	6.56	Hp				
21063	RX Cae	DSCTC	7.07	0	7.16	Hp				
21213	RZ Cae	EA:	7.68	0	7.82	Hp				
23321	SV Cae	SRB	7.74	0	7.86	Hp				
26753	S Cam	SRA	7.7	0	11.6	V	43360.	327.26	51	C7,3e(R8e)
22127	X Cam	M	7.4	0	14.2	V	44679.	143.56	49	K8-M8e
43438	RS Cam	SRB	7.9	0	9.7	V	27143.	88.6	45	M4III
19057	RX Cam	DCEP	7.30	0	8.07	V	42766.583	7.912024	28	F6Ib-G2Ib
19270	SZ Cam	EA/DM	7.0	0	7.29	B	41665.2516	2.6985439	17	O9.5V+B0
27971	TU Cam	EB/DM	5.12	0	5.29	V	38051.375	2.933241		A0IV-V
19115	UV Cam	SRB	7.5	0	8.1	V		294.		C5,3(R8)
36547	VZ Cam	SR	4.80	0	4.96	V		23.7		M4IIIa
39261	AX Cam	ACV	5.95	0	6.08	V	41701.41	8.0278	40	A2p(Sr-Cr-Eu)
37934	BC Cam	ACV	6.43	0	6.48	V	41254.08	4.285		F0p(Sr-Cr-Eu)
17296	BD Cam	LB	5.04	0	5.17	V				S5,3(M4III)
17884	BE Cam	LC	4.35	0	4.48	V				M2II
15520	BK Cam	GCAS	4.78	0	4.89	V				B2Ve
23743	BM Cam	RS	6.18	1	0.14	V	44288.8	82.8		K0III
24254	BN Cam	ACV	5.3	1	0.05	V	41252.91	0.7325		A0p(Si)
25156	BS Cam	DSCTC	8.0	1	0.05	V				
23734	BV Cam	GCAS	5.08	1	0.07	V				
16281	CE Cam	ACYG	4.54	1	0.03	V				
23768	CK Cam	DCEP	7.19	0	7.80	V				
24760	CL Cam	RS	7.55	1	0.13	V				
34101	CM Cam	FKCOM	6.96	1	0.05	V				
59504	CO Cam	ELL	5.14	1	0.07	V				
15890	CQ Cam	LC	5.15	0	5.27	Hp				
16228	CS Cam	ACYG:	4.29	0	4.34	Hp				
16941	CT Cam	BE	7.70	0	7.83	Hp				
17333	CU Cam	EA	7.94	0	8.18	Hp				
17590	CX Cam	SRB:	7.79	0	7.97	Hp				
18585	DD Cam	EB	7.04	0	7.23	Hp				
20004	DH Cam	ACV	6.70	0	6.74	Hp				
20896	DI Cam	EA	7.85	0	8.09	Hp				
20779	DK Cam	EA	7.60	0	7.71	Hp				
21148	DL Cam	BCEP:	5.81	0	5.85	Hp				
21233	DM Cam	LB	7.15	0	7.23	Hp				
22383	DO Cam	SRB	6.91	0	7.25	Hp				
23033	DR Cam	SRB	6.46	0	6.63	Hp				
24836	DV Cam	EA	6.10	0	6.30	Hp				
27199	EE Cam	DSCTC	7.78	0	7.86	Hp				
28607	EI Cam	LB:	7.12	0	7.16	Hp				
32647	EP Cam	SRB	7.61	0	7.86	Hp				
32653	EQ Cam	SRB	7.94	0	8.08	Hp				
35690	EV Cam	ACV:	6.95	0	6.99	Hp				
36578	EX Cam	LB:	7.24	0	7.34	Hp				
36983	EZ Cam	SRB	7.17	0	7.31	Hp				
37961	FF Cam	BE:	7.71	0	8.02	Hp				
37595	FG Cam	SRD	7.97	0	8.11	Hp				
38900	FH Cam	EW	6.91	0	6.97	Hp				
43431	FL Cam	LB	6.75	0	7.03	Hp				
58545	FR Cam	LB	6.16	0	6.37	Hp				
16974	KZ Cam	ACV	6.28	0	6.30	V				
18012	MM Cam	*	7.11	1	0.04	V				K0III
21276	MS Cam	BY	7.75	1	0.03	V		7.604		G0Ve
40534	R Cnc	M	6.07	0	11.8	V	44231.	361.60	47	M6e-M9e
43905	T Cnc	SRB	7.6	0	10.5	V		482.	35	C3,8-C5,5(R6-N6)
40977	V Cnc	M	7.5	0	13.9	V	43485.	272.13	46	S0e-S7,9e
44995	W Cnc	M	7.4	0	14.4	V	43896.	393.22	40	M6.5e-M9e
43811	X Cnc	SRB	5.6	0	7.5	V	43631.	195.		C5,4(N3)
45058	RS Cnc	SRC:	6.2	0	7.7	p		120.		M6eIb-II(S)
44050	RT Cnc	SRB	7.12	0	8.6	V		60.		M5III
42594	VZ Cnc	DSCT	7.18	0	7.91	V	39897.4246	0.178363704	26	A7III-F2III
42917	BI Cnc	ACV	5.58	0	5.71	V	41616.50	4.2359		A0p(Si-Cr)
39659	BL Cnc	LB	5.97	0	6.04	V				M3III
40240	BM Cnc	ACV	5.53	0	5.65	V	39482.9	4.116		B9p(Si-Cr)
43575	BO Cnc	LB:	5.9	0	6.37	V				M3III
41400	BP Cnc	SRB	5.41	0	5.75	V		40.		M3III
42485	BT Cnc	DSCTC	6.66	1	0.06	V		0.10228		F0III
42705	BY Cnc	DSCTC	7.91	1	0.01	V		0.058		A7Vn
41574	CX Cnc	DSCTC	6.10	1	0.02	V		0.096		A5
42600	EP Cnc	DSCTC	6.76	1	0.03	V				
41875	FI Cnc	FKCOM	7.28	1	0.17	V				
41951	FK Cnc	BY:	7.94	1	0.03	V				
42874	FL Cnc	DSCTC	7.03	1	0.06	V				
43245	FW Cnc	LB	6.91	0	7.05	Hp				
43251	FX Cnc	SRB	6.63	0	6.77	Hp				
44126	FZ Cnc	SRB	6.28	0	6.38	Hp				
44530	GH Cnc	SRB	7.59	0	7.72	Hp				
45617	IP Cnc	BY	7.20	1	0.02	V		43.4		K3V
44798	κ Cnc	ACV:	5.22	0	5.27	V	39633.5	5.0035		B9IIIp(Hg-Mn)
67410	R CVn	M	6.5	0	12.9	V	43586.	328.53	46	M5.5e-M9e
61009	T CVn	M:	7.6	0	12.6	V	42784.	290.09	42	M6.5e
65006	V CVn	SRA	6.52	0	8.56	V	43929.	191.89	50	M4e-M6eIIIa:
62223	Y CVn	SRB	7.4	0	10.0	p		157.		C5,4J(N3)
64293	RS CVn	EA/AR/RS	7.93	0	9.14	V	22811.6995	4.7978870	11	F4IV-V+K0IVe
63024	TU CVn	SRB	5.55	0	6.6	V		50.		M5III
60467	AI CVn	DSCT	5.89	0	6.15	V		0.2085		F3IV
64844	AO CVn	DSCTC	4.70	0	4.75	V	44381.6675	0.12168	50	F3IIIp
67665	AW CVn	SR:	4.72	0	4.81	V				K5III
61748	AX CVn	ACV	6.32	0	6.55	V		4900.		A0p(Sr-Cr-Eu)
66257	BH CVn	RS	4.94	0	5.01	V	43639.52	2.6131738		F2IV
64906	BK CVn	ACV	5.13	1	0.04	V				
65187	BM CVn	RS	7.21	1	0.06	V				
63368	BQ CVn	RS	7.98	1	0.09	V				
65309	BR CVn	SRB	6.58	1	0.50	V				
59136	BS CVn	LB:	7.72	0	7.82	Hp				
60477	BU CVn	LB	7.90	0	8.20	Hp				
62097	BX CVn	LB	7.65	0	7.97	Hp				
62355	BY CVn	LB	7.71	0	7.91	Hp				
62891	BZ CVn	LB	7.32	0	7.47	Hp				
63360	CC CVn	SRB:	7.92	0	8.13	Hp				
63653	CE CVn	LB	7.45	0	7.62	Hp				
65296	CK CVn	LB:	7.74	0	7.84	Hp				
65376	CL CVn	LB	6.10	0	6.20	Hp				
65876	CO CVn	LB	7.17	0	7.28	Hp				
65953	CP CVn	LB:	7.58	0	7.64	Hp				
66470	CR CVn	SRB	7.55	0	7.68	Hp				
67263	CT CVn	LB	7.37	0	7.67	Hp				
67357	CU CVn	EW:	7.56	0	7.61	Hp				
67662	CV CVn	LB:	7.27	0	7.47	Hp				
67803	CW CVn	SRD	7.00	0	7.24	Hp				
68904	CZ CVn	LB:	7.69	0	7.83	Hp				
60571	DD CVn	GDOR	7.15	1	0.04	V				
62641	DT CVn	DSCTC	6.04	1	0.03	B		0.114		A3V
35487	R CMa	EA/SD	5.70	0	6.34	V	44289.361	1.1359405	15	F1V
34413	W CMa	LB	6.35	0	7.9	V				C6,3(N)
35212	RY CMa	DCEP	7.71	0	8.45	V	36416.937	4.67825	24	F6-G0Ib
35412	UW CMa	EB/KE:	4.84	0	5.33	V	36185.358	4.393407		O7Ia:fp+OB
35793	VY CMa	*	6.5	0	9.6	V				M5eIbp(C6,3)
34981	EW CMa	GCAS	4.42	0	4.82	V				B3IVe
33092	EY CMa	BCEP	4.79	0	4.84	V	41296.1640	0.184557	50	B1III-IV
33165	EZ CMa	WR	6.71	0	6.95	V	43200.47	3.763		WN5
34646	FF CMa	EB/KE	7.38	0	7.74	V	28847.465	1.213375		B2V+B2V
34221	FM CMa	EB/DM	7.28	0	7.50	V		2.7888		B1V
34301	FN CMa	BCEP	5.38	0	5.42	V		0.12377		B0III
30214	FR CMa	GCAS	5.46	0	5.64	V				B1Vpe
30800	FS CMa	*	7.55	0	8.58	V				B2IVep
32292	FT CMa	GCAS	5.13	0	5.44	V				B2Ve
33721	FU CMa	GCAS	6.48	0	6.60	V				B3IV-Vne
34360	FV CMa	GCAS	5.64	0	5.94	V				B2IV-Ve
35951	FW CMa	GCAS	5.00	0	5.50	V				B3Ve
36168	FY CMa	GCAS	5.54	0	5.69	V				B0IVpe
34937	GG CMa	ELL+BCEP:	6.55	0	6.61	V				B2IV
35746	GH CMa	SRB	6.82	0	7.19	V		20.		M6III
33868	GU CMa	GCAS	6.49	0	6.72	V				B2Vne
34924	GY CMa	BCEP:	6.12	1	0.04	V		0.112		B0.5V
33447	HH CMa	BCEP	6.59	0	6.66	V		0.19		B2III
34852	HI CMa	GCAS	7.8	1	0.4	p				B2IIIe
32504	HK CMa	ACV	6.06	0	6.09	Y	42818.88	2.181		B9p
34814	HN CMa	DSCTC	6.61	1	0.02	V				
34898	HO CMa	E:	7.55	0	8.62	V				
32385	HP CMa	GCAS	5.48	0	5.80	V				
35611	HQ CMa	EA	6.01	0	6.27	V				
31205	HR CMa	EA/GS	6.24	0	6.32	V				
32810	HZ CMa	ELL	5.69	0	5.82	y				
34248	IL CMa	E+LPB:	6.32	0	6.54	V				
29488	IP CMa	LPB	6.44	0	6.48	Hp				
29604	IR CMa	SRB	7.56	0	7.70	Hp				
30174	IS CMa	EW	6.96	0	7.44	Hp				
30263	IT CMa	LPB	7.82	0	7.86	Hp				
30426	IU CMa	ACV:	6.55	0	6.58	Hp				
30583	IW CMa	E:	6.88	0	6.96	Hp				
30786	IX CMa	EB	7.77	0	7.84	Hp				
30840	IY CMa	E:	5.64	0	5.72	Hp				
30903	IZ CMa	SRB	7.85	0	8.03	Hp				
31017	KL CMa	EA	6.73	0	6.97	Hp				
31086	KM CMa	LB	6.24	0	6.50	Hp				
32408	KP CMa	LPB	7.58	0	7.63	Hp				
32696	KS CMa	BE	7.25	0	7.37	Hp				
32815	KU CMa	BE	7.93	0	8.10	Hp				
32856	KV CMa	E:	7.09	0	7.14	Hp				
32937	KW CMa	ACV	7.55	0	7.59	Hp				
33040	KX CMa	LB	6.07	0	6.37	Hp				
33200	LL CMa	BE	7.36	0	7.64	Hp				
33592	LO CMa	SRB:	7.75	0	7.86	Hp				
33673	LQ CMa	BE:	7.12	0	7.26	Hp				
33804	LS CMa	E:	5.57	0	5.60	Hp				
34080	LT CMa	EA	7.38	0	7.56	Hp				
34161	LU CMa	LB:	7.75	0	7.87	Hp				
34342	LW CMa	SRB:	7.38	0	7.50	Hp				
34448	LX CMa	LB:	7.28	0	7.31	Hp				
34579	LZ CMa	EB:	5.63	0	5.66	Hp				
34798	MM CMa	LPB	5.84	0	5.87	Hp				
35168	MS CMa	EA	7.08	0	7.20	Hp				
35461	MX CMa	EB	6.74	0	6.81	Hp				
35626	MZ CMa	SRB	5.87	0	5.95	Hp				
35769	NN CMa	GCAS	7.05	0	7.30	Hp				
35795	NO CMa	BE:	5.33	0	5.38	Hp				
36186	NR CMa	DSCTC	5.67	0	5.70	Hp				
34561	OS CMa	ACYG	6.04	0	6.07	Hp				
32144	V0350 CMa	GDOR	6.18	0	6.27	V				
29568	V0352 CMa	BY	6.37	0	6.40	V		7.2		G5V
33274	V0377 CMa	EA	7.88	0	7.98	V	48323.304	3.01351	04	B8III
33844	V0381 CMa	EB	7.73	0	7.82	V	52942.804	3.37443		A2V
35859	V0398 CMa	EA	7.98	0	8.11	V	47912.729	2.198515	06	B9III
30324	β CMa	BCEP	1.93	0	2.00	V	41296.175	0.25003		B1II-III
35904	η CMa	ACYG	2.38	0	2.48	Hp				
33347	ι CMa	BCEP	4.36	0	4.40	V		0.08		B3II-III
32759	κ CMa	GCAS	3.78	0	3.97	V				B2Vne
33856	σ CMa	LC	3.43	0	3.51	V				K7Ib
35415	τ CMa	EB	4.32	0	4.37	Hp				
35037	ω CMa	GCAS	3.60	0	4.18	V				B2IV-Ve
34474	R CMi	M	7.25	0	11.6	V	41323.	337.78	48	C7,1Je(CSep)
36675	S CMi	M	6.6	0	13.2	V	43911.	332.94	49	M6e-M8e
37459	U CMi	M	8.0	0	14.0	V	43150.	413.88	52	M4e
37705	AZ CMi	DSCTC	6.44	0	6.51	V	40886.0713	0.09526		F0III
38406	BC CMi	SRB	6.14	0	6.42	V		35.		M5
34463	BN CMi	SRB:	7.01	0	7.10	Hp				
36746	BP CMi	SRB	6.77	0	6.91	Hp				
36888	BQ CMi	SRA:	7.69	0	7.90	Hp				
37232	BR CMi	ACV:	7.16	0	7.22	Hp				
38807	BS CMi	SRD:	7.80	0	7.89	Hp				
38855	BT CMi	BE	7.68	0	7.80	Hp				
38945	BU CMi	EA:	6.41	0	6.51	Hp				
38987	BV CMi	EA:	6.91	0	7.03	Hp				
38138	DD CMi	GDOR	7.50	0	7.57	Hp		0.713		F2
39986	DE CMi	DSCTC	7.96	1	0.06	B		0.088474		F0
36188	β CMi	GCAS	2.84	0	2.92	V				B8Ve
107487	AG Cap	SRB	5.90	0	6.14	V		25.		M3III
103616	AO Cap	ACV	6.2	1	0.05	V		2.25		B9p(Si)
107594	AP Cap	ACV	7.60	0	7.65	V	42619.827	2.67		B9p(Si)
106497	AS Cap	RS:	8.0	1	0.13	V				
99221	AV Cap	ACV:	6.24	1	0.02	B				
99365	BD Cap	DSCTC	7.51	0	7.57	Hp				
99457	BE Cap	BE:	6.16	0	6.43	V				
102217	BL Cap	RR:	7.38	0	7.45	Hp				
106739	BP Cap	LB	7.34	0	7.44	Hp				
107845	BS Cap	LB	7.72	0	7.82	Hp				
108236	BT Cap	SRB:	7.04	0	7.14	Hp				
108274	BU Cap	LB	7.70	0	7.95	Hp				
108298	BV Cap	LB	7.82	0	8.02	Hp				
108494	BW Cap	LB	6.07	0	6.19	Hp				
107095	BY Cap	RS	5.13	0	5.18	V				
106985	γ Cap	ACV	3.20	1	0.03	J				
107556	δ Cap	EA	2.81	0	3.05	V	35656.913	1.0227688	08	A7mIII
106723	ε Cap	GCAS	4.48	0	4.72	V				B3IV-Vpeq
105515	ι Cap	BY	4.27	1	0.06	V				
46806	R Car	M	3.9	0	10.5	V	42000.	308.71	48	M4e-M8e
49751	S Car	M	4.5	0	9.9	V	42112.	149.49	51	K5e-M6e
53394	T Car	CST:	7.00	0		B				K0III
53589	U Car	DCEP	5.72	0	7.02	V	37320.055	38.7681	21	F6-G7Iab
41588	V Car	DCEP	7.08	0	7.82	V	37454.023	6.69668	30	F6-G2Ib-II
41793	X Car	EB/KE	7.90	0	8.65	V	28857.146	1.0826310		A0V+A0V
51653	Y Car	DCEP(B)	7.53	0	8.48	V	41041.39	3.639760	29	F3
51338	UX Car	DCEP	7.81	0	8.67	V	34906.805	3.682246	26	F5-G1II
52538	VY Car	DCEP	6.87	0	8.05	V	10009.58	18.990	36	F6-G4Iab-Ib
53461	AG Car	SDOR	7.1	0	9.0	p				B0I-A2Ieq
54543	ER Car	DCEP	6.58	0	7.13	V	40277.88	7.71855	34	F8-G1Iab-Ib
54715	IT Car	DCEP	7.90	0	8.29	V	37299.766	7.53320	36	F8-K2Iab-Ib
51576	PP Car	GCAS	3.27	0	3.37	V				B5Vne
48589	QX Car	EA/DM	6.60	0	7.21	V	40701.3715	4.47804	06	B5V+B5V
49934	QY Car	GCAS	5.63	0	5.83	V				B2IVpne
52526	QZ Car	EB	6.16	0	6.49	V	43192.4	5.9981		O9III
50371	V0337 Car	LC	3.36	0	3.44	V				K3II
38834	V0341 Car	L	6.2	0	7.10	V				M1-3II-III
42568	V0343 Car	BCEP:	4.20	1	0.04	B				B1.5III
43105	V0344 Car	GCAS	4.4	0	4.51	V				B3Vne
44626	V0345 Car	GCAS	4.67	0	4.78	V				B2Vne
54572	V0353 Car	GCAS	7.59	0	7.78	V				B2Ve
120404	V0356 Car	EA:	7.59	0	8.01	V				B9.5IVp(Si)
45080	V0357 Car	E:	3.41	0	3.44	V				B2IV-V
52221	V0364 Car	ACV	5.48	0	5.52	V	42428.81	1.668		B8IIIp(Si)
48761	V0367 Car	EB/DM	7.49	0	7.59	V	42468.79	5.73		B6V
49926	V0368 Car	LB:	6.1	0	6.40	V				M5III
51676	V0369 Car	ACYG	6.11	1	0.1	V				B6eIa
52004	V0370 Car	ACYG	5.45	0	5.52	V				A0eIa
54461	V0371 Car	ACYG	5.12	0	5.19	V				B9.5eIa
38438	V0372 Car	BCEP	5.69	1	0.02	V		0.1160		B2III
38994	V0374 Car	GCAS	5.72	0	5.84	V				B2IV-Vpne
39530	V0375 Car	BCEP:	6.29	1	0.04	V				B4Vn
43937	V0376 Car	BCEPS	4.91	0	4.96	V		0.0208		B2IV-V
54463	V0382 Car	DCEP:	3.84	0	4.02	V				F8-G2Ia
54283	V0385 Car	ELL:+WR	7.70	1	0.04	V	42000.0	4.762		WN8
34105	V0386 Car	ACV	5.16	1	0.02	V				
34929	V0387 Car	ACV	7.0	1	0.02	V				
35692	V0388 Car	ACV	7.94	1	0.03	V				
35676	V0389 Car	ACV	7.2	1	0.01	V				
37248	V0390 Car	ACV	6.06	1	0.00	V				
51192	V0399 Car	CEP	4.64	0	4.71	V				
52059	V0407 Car	ACV	6.71	0	6.74	V				
54179	V0414 Car	ACYG:	6.55	1	0.09	V				
32761	V0415 Car	EA/GS	4.39	1	0.06	V				
48643	V0423 Car	ACV	6.9	1	0.02	B				
52308	V0429 Car	EA/WR	6.38	1	0.12	B				
54266	V0430 Car	BCEP:	6.68	1	0.03	V				
30252	V0435 Car	DSCTC	7.3	1	0.02	B				
32531	V0448 Car	SRD:	5.66	0	5.86	Hp				
34000	V0450 Car	LPB	5.45	0	5.47	Hp				
36682	V0454 Car	EB	6.92	0	7.10	Hp				
37549	V0456 Car	SXARI:	7.21	0	7.26	Hp				
37966	V0458 Car	ACV:	6.85	0	6.92	Hp				
38416	V0459 Car	ACV	7.47	0	7.51	Hp				
39070	V0460 Car	LC	5.15	0	5.30	V				
39225	V0461 Car	EA	6.08	0	6.20	Hp				
39310	V0462 Car	EB	6.68	0	6.84	Hp				
40666	V0466 Car	EA	7.25	0	7.55	Hp				
40838	V0467 Car	EA:	8.00	0	8.46	Hp				
41266	V0468 Car	ACV:	6.59	0	6.62	Hp				
41644	V0469 Car	ACV	6.39	0	6.42	Hp				
41906	V0470 Car	EB:	7.45	0	7.61	Hp				
42819	V0472 Car	ACV	6.78	0	6.83	Hp				
43763	V0473 Car	LPB	6.31	0	6.35	Hp				
44266	V0475 Car	SRB	7.79	0	8.25	Hp				
45615	V0478 Car	SRD	6.28	0	6.30	Hp				
46147	V0480 Car	BE	7.76	0	7.99	Hp				
46452	V0481 Car	ACV	7.72	0	7.77	Hp				
46620	V0482 Car	SRB:	5.85	0	5.95	Hp				
46985	V0483 Car	LPB	7.40	0	7.43	Hp				
46978	V0484 Car	GCAS	7.43	0	7.62	Hp				
47549	V0485 Car	BE	7.07	0	7.12	Hp				
47591	V0486 Car	EB	6.31	0	6.45	Hp				
47893	V0487 Car	ACV	6.39	0	6.49	Hp				
47892	V0488 Car	LPB	7.13	0	7.16	Hp				
48782	V0492 Car	LPB	6.14	0	6.18	Hp				
49642	V0495 Car	ACV	6.40	0	6.42	Hp				
49816	V0496 Car	SRB	7.96	0	8.57	Hp				
49945	V0498 Car	E:	7.14	0	7.24	Hp				
50272	V0499 Car	ACYG:	7.91	0	7.99	Hp				
50626	V0501 Car	SRB	6.91	0	7.01	Hp				
51150	V0504 Car	ACYG:	7.14	0	7.21	Hp				
51141	V0505 Car	SRB	6.60	0	6.68	Hp				
51246	V0506 Car	LPB:	6.77	0	6.80	Hp				
51265	V0507 Car	BE	6.39	0	6.45	Hp				
51310	V0508 Car	ACYG	7.66	0	7.70	Hp				
51453	V0510 Car	GCAS	7.47	0	7.67	Hp				
51424	V0511 Car	LB	7.10	0	7.26	Hp				
51810	V0512 Car	SRB	6.85	0	6.98	Hp				
51857	V0513 Car	ACYG	6.72	0	6.76	Hp				
52043	V0514 Car	LPB	5.83	0	5.86	Hp				
52046	V0515 Car	SRB	7.79	0	8.03	Hp				
52274	V0516 Car	ACYG	7.03	0	7.08	Hp				
52291	V0517 Car	SRB:	7.86	0	7.95	Hp				
52370	V0518 Car	GCAS:	4.60	0	4.76	Hp				
52405	V0519 Car	BE	5.40	0	5.48	Hp				
52468	V0520 Car	LC:	4.63	0	4.70	Hp				
52507	V0521 Car	LB	7.23	0	7.69	Hp				
52827	V0522 Car	ACYG:	6.04	0	6.12	Hp				
53109	V0523 Car	ACYG	6.95	0	6.99	Hp				
53154	V0524 Car	ACYG	5.28	0	5.34	Hp				
53470	V0525 Car	LB	7.10	0	7.26	Hp				
53479	V0526 Car	ACYG:	7.38	0	7.45	Hp				
54021	V0528 Car	LC	6.51	0	6.75	Hp				
54130	V0530 Car	LC	8.00	0	8.22	Hp				
54708	V0532 Car	SRB	6.10	0	6.28	Hp				
54751	V0533 Car	ACYG:	4.69	0	4.75	Hp				
55140	V0535 Car	LB	6.05	0	6.16	Hp				
55238	V0537 Car	SRB	6.24	0	6.56	Hp				
55355	V0538 Car	LB:	7.64	0	8.20	Hp				
52762	V0540 Car	ACYG	6.98	0	7.04	Hp				
51425	V0655 Car	EA	6.19	0	6.36	V	48175.220	16.9330	05	B4IV
38827	χ Car	BCEP	3.46	1	0.01	V		0.101		B2IV
47854	l Car	DCEP	3.28	0	4.18	V	40736.9	35.53584	26	F6Ib-K0Ib
118188	R Cas	M	4.7	0	13.5	V	44463.	430.46	40	M6e-M10e
1834	T Cas	M	6.9	0	13.0	V	44160.	444.83	56	M6e-M9.0e
114515	V Cas	M	6.9	0	13.4	V	44605.	228.83	48	M5e-M8.5e
4284	W Cas	M	7.8	0	12.5	V	44209.	405.57	46	C7,1e
5589	RU Cas	CST:	5.50	0	5.60	V				B9IV
13133	RZ Cas	EA/SD	6.18	0	7.72	V	43200.3063	1.195247	17	A2.8V
13367	SU Cas	DCEPS	5.70	0	6.18	V	38000.598	1.949319	40	F5Ib-II-F7Ib-II
2085	TU Cas	CEP(B)	6.88	0	8.18	V	41704.839	2.139298	31	F3II-F5II
1550	TV Cas	EA/SD	7.22	0	8.22	V	44602.4534	1.8125956	18	B9V+F7IV
3572	YZ Cas	EA/DM	5.71	0	6.12	B	28733.4218	4.467224	15	A2V+F2V
1415	AO Cas	ELL/KE	6.07	0	6.24	V	32191.189	3.523487		O9III+O9III
115990	AR Cas	EA/DM	4.82	0	4.96	V	35792.8948	6.0663309	06	B3IV-V
15063	CC Cas	EB/DM	7.06	0	7.30	V	43818.166	3.368753		O9IV+O9IV
117957	V0373 Cas	E:/GS	5.9	0	6.3	V	36491.237	13.4192		B0.5II+B0.5II
1543	V0377 Cas	DSCT:	7.78	0	7.83	V		0.03		F0
116210	V0436 Cas	ACV	7.39	0	7.84	V	38666.	159.0		A0p(Sr-Cr-Eu)
6093	V0465 Cas	SRB	7.7	0	8.9	p		60.		M5
3346	V0486 Cas	E:	6.91	1	0.04	V	39012.27	5.551		B1III
5239	V0487 Cas	SRD	7.44	0	7.74	V		134.		G0-G4Ia
113561	V0509 Cas	SRD	4.75	0	5.5	V				F8e-KIa-0+B1V
3965	V0526 Cas	DSCTC	6.34	0	6.37	V				F5III
9604	V0540 Cas	ACV	7.73	0	7.75	V	40854.7	34.9		A0p(Cr)
7965	V0557 Cas	ACV	5.55	0	5.64	V	40974.88	3.1848	50	B9p(Si-Sr-Cr)
11318	V0559 Cas	EA	7.01	0	7.23	V	41357.560	1.58064	12	B9V
117447	V0566 Cas	ACYG	5.34	0	5.45	V				A3eqIa-0
418	V0567 Cas	ACV	5.71	0	5.81	V	40482.444	6.4322	50	B9p(Hg-Mn)
9481	V0598 Cas	LB	7.38	0	7.54	V				M3-4III
7192	V0636 Cas	DCEPS	7.09	0	7.26	V	44001.355	8.377	50	G0Ib
113797	V0638 Cas	ACV	5.7	1	0.10	U	44115.24	5.36		B9IIIp(Heweak)
274	V0639 Cas	ACYG	6.19	0	6.28	V				
518	V0640 Cas	E:	5.96	1	0.06	V				
114904	V0649 Cas	EA/DM	6.53	1	0.10	V				
117430	V0650 Cas	ACV	6.41	1	0.02	V				
336	V0739 Cas	LB	7.62	0	7.70	Hp				
940	V0742 Cas	BE	7.11	0	7.17	Hp				
1652	V0743 Cas	SRB	6.81	0	6.91	Hp				
1921	V0746 Cas	LPB	5.54	0	5.56	Hp				
2271	V0747 Cas	LB:	6.89	0	7.16	Hp				
2813	V0751 Cas	LPB	7.88	0	7.91	Hp				
2899	V0752 Cas	LB	7.75	0	8.54	Hp				
3171	V0753 Cas	LB	7.16	0	7.26	Hp				
3367	V0755 Cas	EA/GS:	7.14	0	7.30	V				
4918	V0759 Cas	LB:	7.43	0	7.61	Hp				
5161	V0760 Cas	LPB	7.12	0	7.17	Hp				
5688	V0761 Cas	ACV:	6.38	0	6.41	Hp				
5926	V0762 Cas	BY:	5.92	0	6.02	Hp				
6027	V0764 Cas	BE	6.85	0	6.93	Hp				
6287	V0766 Cas	EA	7.10	0	7.51	Hp				
7512	V0769 Cas	LPB:	7.59	0	7.65	Hp				
7755	V0770 Cas	LB	7.45	0	8.13	Hp				
7939	V0772 Cas	ACV:	6.67	0	6.72	Hp				
8115	V0773 Cas	EA	6.21	0	6.30	Hp				
8980	V0777 Cas	BE	6.95	0	7.12	Hp				
9494	V0779 Cas	EA:	6.59	0	6.65	Hp				
9635	V0781 Cas	SRD	7.58	0	7.68	Hp				
9997	V0782 Cas	BE	7.66	0	7.74	Hp				
10141	V0784 Cas	DSCTC	6.70	0	6.76	Hp				
10486	V0787 Cas	BE	8.00	0	8.24	Hp				
11894	V0788 Cas	LPB	7.88	0	7.92	Hp				
11978	V0789 Cas	SRB	6.70	0	6.84	Hp				
12178	V0791 Cas	EB	7.78	0	7.94	Hp				
13221	V0793 Cas	EB	7.93	0	8.22	Hp				
13276	V0794 Cas	EA	7.88	0	8.10	Hp				
13797	V0797 Cas	LPB:	7.71	0	7.74	Hp				
14049	V0798 Cas	ACV	7.33	0	7.37	Hp				
14526	V0800 Cas	LB	7.05	0	7.22	Hp				
14626	V0801 Cas	BE	6.48	0	6.57	Hp				
16319	V0805 Cas	SRB	6.30	0	6.51	Hp				
115141	V0809 Cas	LC	6.58	0	6.71	Hp				
115368	V0813 Cas	BE	7.90	0	8.02	Hp				
115952	V0814 Cas	LB	7.55	0	7.80	Hp				
