#Al-Thurayya
3 18.14463867 -13.42315 18.578026 -13.18168 19.00954667 -12.65424 2 3099 0199
3 19.22432267 -37.48784 18.70299933 -38.12605 18.17614467 -38.41964 2 3099 5699
2 19.17309 -32.52755 19.22432267 -37.48784 2 3099 5699
#Al-Baldah
3 19.17309 -32.52755 19.08535733 -22.59553 19.00954667 -12.65424 2 3005 3099
3 19.00954667 -12.65424 19.43794467 -11.84916 19.86218267 -10.77887 2 3005 0199
3 20.148964 -30.37499 19.66583667 -31.5992 19.17309 -32.52755 2 3005 5699
#Al-Dhabih
3 20.148964 -30.37499 19.99627267 -20.59016 19.86218267 -10.77887 2 3199 3005
3 19.86218267 -10.77887 20.28150533 -9.45929 20.69547667 -7.90924 2 3199  0199
3 21.08071533 -27.1449 20.62087667 -28.88053 20.148964 -30.37499 2 3199 5699
#Bulaa
3 21.08071533 -27.1449 20.87777867 -17.54795 20.69547667 -7.90924 2 3299 3199
3 20.69547667 -7.90924 21.10399333 -6.14977 21.50727533 -4.20358 2 3299 0199
3 21.96407267 -23.07518 21.52830933 -25.19915 21.08071533 -27.1449 2 3299 5699
#Souud
3 21.96407267 -23.07518 21.72645267 -13.66285 21.50727533 -4.20358 2 3399 3299
3 21.50727533 -4.20358 21.90584467 -2.09451 22.30049267 0.15285 2 3399 0199
3 22.80397533 -18.41941 22.38888733 -20.80485 21.96407267 -23.07518 2 3399 5699
#Al-Akhbiyah
2 22.25185933 2.01513 22.30049267 0.15285 2 3499 0199
3 22.80397533 -18.41941 22.54560667 -9.1528 22.30049267 0.15285 2 3499 3399
3 22.25185933 2.01513 22.64137533 4.36273 23.02964733 6.80092 2 3499 0199
3 23.610924 -13.42351 23.21079 -15.94919 22.80397533 -18.41941 2 3499 5699
#Al-Muqaddam
2 22.427916 25.95567 23.02964733 6.80092 2 2502 0199
3 23.610924 -13.42351 23.34345133 -4.24097 23.02964733 6.80092 2 2502 3499
3 22.427916 25.95567 22.790058 28.34413 23.15765733 30.80851 2 2502 0199
3 0.397784 -8.31827 0.006034 -10.87071 23.610924 -13.42351 2 2502 5699
2 23.15765733 30.80851 23.36240533 25.45362 2 2502 0199
#Al-Muakhar
3 0.397784 -8.31827 0.131078667 0.85221 23.36240533 25.45362 2 2504 2502
3 23.36240533 25.45362 23.74568267 27.99224 0.137493333 30.54795 2 2504 0199
3 1.177610667 -3.32105 0.787795333 -5.79297 0.397784 -8.31827 2 2504 5699
#Al-Risha
2 23.83770867 37.63143 0.137493333 30.54795 2 2550 0199
3 1.177610667 -3.32105 0.920774667 5.9092 0.137493333 30.54795 2 2550 2504
3 23.83770867 37.63143 0.23224 40.18733 0.642717333 42.72661 2 2550 0199
3 1.962216 1.35952 1.568658 -0.92838 1.177610667 -3.32105 2 2550 5699
2 0.642717333 42.72661 1.417968 21.87373  2 2550 0199
#Al-Sharatan
3 1.962216 1.35952 1.724593333 10.71179 1.417968 21.87373 2 2602 2550
3 1.417968 21.87373 1.841229333 24.20072 2.275842 26.39457 2 2602 0199
3 2.761017333 5.52063 2.359378 3.51745 1.962216 1.35952 2 2602 5699
#Al-Butain
2 2.198742667 29.21484 2.275842 26.39457 2 2603 0199
3 2.761017333 5.52063 2.552874 15.03832 2.275842 26.39457 2 2603 2602
3 2.198742667 29.21484 2.650943333 31.27307 3.117785333 33.13455 2 2603 0199
3 3.579897333 8.96721 3.167749333 7.34492 2.761017333 5.52063 2 2603 5699
2 3.117785333 33.13455 3.22448 28.32728 2 2603 0199
